4391.85,1832.08,230.41,2745.36,3624.28,1582.27,969.97,3466.97,5588.3,1700.57,95.64,47.53,275.2,47.54,144.99,294.95,278.61,186.67,
4365.53,1837.97,229.45,2756.42,3633.5,1587.22,974.26,3476.24,5610.55,1705.31,95.64,47.53,276.12,47.54,144.99,294.95,277.3,186.67,
4169.41,1792.85,227.54,2756.42,3633.5,1569.55,995.69,3465.81,5602.35,1706.73,96.72,47.99,275.2,47.54,145.89,294.95,274.68,184.79,
4149.04,1788.93,225.63,2754.57,3624.28,1558.95,994.46,3465.24,5597.66,1706.73,96.72,47.53,274.29,47.54,144.99,293.73,272.07,184.79,
4239.03,1798.74,225.63,2741.68,3618.9,1557.54,972.42,3457.13,5578.93,1703.89,96.72,46.61,274.29,47.54,144.1,293.73,272.07,184.79,
4042.91,1768.33,223.72,2758.26,3619.67,1560.36,1005.49,3464.66,5604.69,1706.73,95.64,47.99,274.29,47.54,143.2,293.73,270.11,183.85,
4206.77,1785.01,226.58,2742.6,3618.9,1571.67,1006.71,3451.91,5576.58,1701.52,95.64,48.45,274.29,47.54,146.78,293.73,272.72,183.85,
4247.52,1792.85,225.63,2736.15,3610.45,1561.78,985.28,3447.28,5564.87,1697.73,95.64,47.07,273.38,47.54,144.99,293.73,273.38,184.79,
4194.88,1793.83,224.67,2744.44,3611.22,1557.54,979.15,3458.29,5578.93,1701.05,94.57,47.07,274.29,47.54,143.2,293.73,272.07,184.79,
4122.72,1765.39,222.76,2736.15,3608.15,1551.18,992.63,3446.7,5571.9,1701.99,95.64,47.07,273.38,47.54,144.1,292.51,269.45,183.85,
273.38,47.54,144.1,293.73,273.38,184.79,
4177.9,1781.08,222.76,2733.39,3598.93,1542.7,970.58,3440.33,5548.48,1695.37,95.64,46.15,272.47,46.65,143.2,293.73,270.11,183.85,
4116.77,1760.49,219.89,2724.17,3588.18,1527.86,968.13,3428.75,5536.77,1694.42,95.64,45.69,270.65,46.65,142.31,292.51,266.18,182.91,
4159.22,1774.22,220.85,2719.57,3584.33,1525.03,950.99,3430.48,5526.23,1691.1,95.64,45.22,270.65,46.65,141.41,292.51,268.14,183.85,
4212.71,1790.89,220.85,2720.49,3584.33,1523.62,938.13,3433.38,5523.89,1691.58,95.64,44.76,270.65,46.65,140.52,293.73,268.14,183.85,
4095.55,1760.49,219.89,2725.09,3587.41,1523.62,962.01,3428.75,5529.74,1693.0,95.64,45.22,270.65,46.65,141.41,292.51,266.84,182.91,
1825.34,984.7,212.24,2715.88,3552.07,1541.28,2191.61,3456.55,5575.41,1696.31,94.57,86.76,254.25,49.34,194.22,281.54,217.79,178.22,
1699.69,939.58,209.38,2706.67,3545.93,1518.67,2198.96,3463.5,5580.1,1699.63,94.57,84.45,250.6,48.44,191.53,283.98,215.17,178.22,
1731.1,949.39,209.38,2701.14,3542.08,1519.38,2185.49,3454.23,5564.87,1697.26,93.49,83.99,250.6,48.44,193.32,283.98,214.52,178.22,
1626.67,907.22,209.38,2698.38,3545.16,1522.2,2284.08,3471.61,5580.1,1698.68,94.57,89.06,248.78,48.44,196.01,283.98,214.52,178.22,
1371.97,820.91,207.46,2698.38,3544.39,1508.78,2378.99,3502.88,5605.86,1696.79,95.64,90.91,243.31,48.44,196.01,283.98,211.25,179.16,
1259.06,762.06,205.55,2680.87,3527.49,1505.24,2491.67,3505.78,5597.66,1685.9,94.57,95.99,238.75,48.44,199.59,282.76,208.63,179.16,
1252.27,757.16,204.6,2676.27,3521.34,1501.0,2495.95,3502.3,5584.78,1683.53,92.42,95.99,237.84,47.54,199.59,282.76,207.98,178.22,
1112.18,700.27,204.6,2673.5,3523.65,1501.0,2611.69,3531.26,5604.69,1684.0,92.42,100.14,232.37,47.54,202.27,282.76,207.32,179.16,
1041.72,657.12,203.64,2653.24,3512.89,1496.06,2701.71,3531.84,5587.12,1670.75,92.42,103.83,228.73,47.54,206.75,281.54,205.36,178.22,
1042.57,658.1,202.68,2653.24,3507.52,1493.94,2685.17,3528.95,5580.1,1669.8,93.49,102.45,227.82,47.54,204.96,281.54,205.36,178.22,
1012.0,644.37,202.68,2656.0,3509.82,1492.52,2696.19,3535.9,5585.95,1669.8,92.42,101.98,226.91,47.54,204.06,282.76,204.71,178.22,
1032.38,651.23,201.73,2647.71,3502.14,1489.7,2678.44,3523.73,5567.22,1666.01,92.42,101.52,226.91,47.54,204.06,281.54,204.71,178.22,
1060.39,663.0,201.73,2644.02,3495.99,1488.28,2660.07,3512.73,5554.33,1665.07,91.34,101.06,227.82,47.54,204.06,281.54,204.71,177.29,
1068.04,669.87,202.68,2647.71,3494.46,1483.34,2593.32,3506.94,5553.16,1666.96,92.42,96.45,227.82,46.65,200.48,281.54,204.71,178.22,
1010.3,638.48,200.77,2640.34,3489.08,1480.51,2640.47,3514.47,5550.82,1662.23,92.42,97.83,224.17,46.65,200.48,281.54,204.05,177.29,
946.63,600.23,200.77,2632.97,3487.54,1483.34,2756.82,3531.26,5553.16,1653.7,91.34,103.37,221.44,46.65,204.06,280.32,203.4,177.29,
854.94,541.39,199.82,2626.52,3479.86,1478.39,2856.02,3555.59,5554.33,1647.08,90.27,104.75,213.24,46.65,204.06,280.32,202.74,176.35,
853.24,536.48,199.82,2619.15,3473.72,1477.68,2884.19,3553.27,5546.14,1641.39,91.34,106.6,213.24,46.65,207.64,279.1,202.09,176.35,
780.23,471.75,198.86,2607.17,3469.11,1474.85,3025.64,3582.81,5540.28,1642.34,91.34,109.83,205.04,45.75,209.43,279.1,200.78,174.47,
759.85,450.17,197.9,2608.09,3451.44,1467.08,2972.98,3576.44,5523.89,1640.45,88.12,103.83,199.57,44.85,204.96,279.1,200.13,173.53,
803.15,490.39,198.86,2607.17,3458.35,1473.44,2988.29,3562.54,5520.37,1636.66,90.27,109.83,207.77,45.75,208.54,279.1,200.78,174.47,
809.09,497.25,199.82,2612.7,3467.57,1472.73,2953.38,3560.8,5525.06,1639.03,91.34,107.98,207.77,45.75,209.43,280.32,201.44,175.41,
775.13,466.85,198.86,2610.86,3461.43,1471.32,2998.7,3577.02,5532.08,1641.39,89.19,107.52,203.21,45.75,206.75,279.1,200.78,174.47,
781.07,469.79,197.9,2604.41,3455.28,1470.61,3009.11,3570.07,5522.72,1635.24,88.12,108.91,204.13,45.75,209.43,279.1,200.13,174.47,
782.77,473.71,197.9,2608.09,3449.9,1467.08,2944.2,3562.54,5513.35,1634.77,89.19,104.29,203.21,45.75,204.96,279.1,200.13,174.47,
762.4,453.12,196.95,2606.25,3449.13,1467.79,3006.66,3578.76,5521.54,1637.61,88.12,106.6,200.48,45.75,204.06,277.88,200.13,173.53,
765.79,456.06,197.9,2605.33,3452.98,1469.91,3030.54,3582.23,5526.23,1636.66,90.27,108.45,202.3,45.75,207.64,279.1,200.13,173.53,
4936.9,1371.12,195.99,2194.45,3329.3,1379.45,1333.09,2800.34,4605.78,1563.75,88.12,50.3,223.26,48.44,213.01,243.76,201.44,158.52,
597.69,141.23,147.23,209.13,712.1,1047.31,290.26,229.36,367.71,93.74,25.79,10.15,16.4,15.25,31.33,64.6,52.97,56.28,
8204.68,2399.95,4574.72,544.47,2666.36,3501.63,864.03,695.6,2194.57,236.24,756.53,246.89,193.19,149.81,450.19,838.53,364.94,181.04,
8191.1,2457.82,4606.26,599.74,2685.56,3500.93,854.23,713.55,2247.26,237.19,762.97,242.27,193.19,150.71,451.08,840.96,368.21,186.67,
8225.06,2433.3,4571.85,567.5,2691.71,3530.61,860.97,686.33,2213.3,239.56,759.75,243.19,194.1,151.6,454.66,848.28,365.59,183.85,
7763.2,2281.28,4778.35,398.91,2718.59,3581.49,878.12,612.19,1943.96,232.46,766.2,250.12,197.75,152.5,454.66,860.46,378.02,171.66,
6764.79,2006.66,4508.75,313.23,2638.7,3524.25,902.0,626.67,1812.8,233.4,744.71,262.12,195.92,148.91,463.61,861.68,371.48,149.14,
7561.14,2204.78,4567.07,410.88,2665.59,3548.98,887.91,649.84,2022.42,235.77,758.68,256.58,195.92,150.71,465.4,860.46,372.13,166.03,
6603.48,1954.68,4546.99,281.91,2641.01,3511.53,897.1,598.87,1653.54,231.51,742.56,259.81,195.92,148.91,458.24,858.03,369.52,145.39,
6870.91,2034.12,4404.54,451.42,2645.62,3556.05,964.46,790.58,2283.57,237.66,751.15,263.96,195.01,146.22,477.04,859.25,366.25,152.9,
6516.03,1957.62,4526.91,441.28,2665.59,3493.15,981.6,810.85,2273.03,240.03,746.86,262.12,193.19,144.43,475.25,851.93,365.59,149.14,
6299.54,1908.58,4370.12,408.12,2622.57,3504.46,989.56,796.37,2210.96,236.72,735.03,261.65,193.19,143.53,468.98,849.49,361.67,143.52,
7100.14,2114.55,4546.03,573.03,2670.97,3540.5,1006.1,913.37,2576.33,242.4,753.3,263.96,194.1,145.33,476.14,856.81,364.94,158.52,
7401.53,2198.89,4689.44,644.88,2761.61,3580.07,1017.73,962.6,2746.13,254.71,768.35,262.12,195.92,146.22,482.41,860.46,368.21,164.15,
7756.41,2296.97,4658.85,685.42,2759.31,3586.43,988.34,962.02,2778.92,254.23,776.94,263.5,196.84,148.02,481.51,859.25,366.9,170.72,
7946.59,2365.63,4703.78,750.83,2781.58,3583.61,1001.2,1014.72,2899.54,260.86,779.09,263.5,196.84,148.02,483.3,861.68,369.52,174.47,
7498.32,2224.39,4623.47,671.6,2740.87,3560.99,1028.75,995.61,2807.03,254.23,766.2,264.42,195.01,146.22,480.62,858.03,368.21,165.09,
8468.72,2541.18,4762.1,778.47,2797.72,3589.26,910.57,937.11,2778.92,260.86,794.14,257.5,196.84,152.5,481.51,862.9,372.79,186.67,
8090.92,2382.3,4719.08,681.73,2774.67,3605.52,930.17,900.05,2687.58,253.29,782.32,261.19,197.75,150.71,480.62,862.9,370.82,178.22,
8320.99,2479.39,4720.04,746.22,2794.64,3607.64,922.82,926.69,2768.38,257.07,793.06,260.27,197.75,152.5,482.41,864.12,372.79,183.85,
8140.16,2415.64,4682.75,721.35,2780.82,3593.5,941.8,938.85,2762.53,255.65,785.54,261.19,196.84,150.71,479.72,858.03,370.82,179.16,
8032.34,2396.03,4745.85,729.64,2782.35,3594.21,957.72,963.18,2780.09,256.6,774.79,262.12,195.92,148.91,477.04,854.37,370.82,177.29,
8062.05,2400.93,4686.57,690.03,2763.15,3541.91,918.53,901.78,2611.46,258.02,766.2,255.19,194.1,148.91,472.56,844.62,367.55,179.16,
7687.64,2285.2,4662.67,665.15,2730.88,3511.53,968.74,944.64,2639.57,249.97,764.05,256.12,192.28,145.33,473.46,839.74,366.25,170.72,
6456.6,1945.85,4528.82,919.42,2725.51,3394.22,1536.4,1451.43,3400.76,270.8,755.45,253.35,189.54,131.87,469.88,821.46,361.01,154.77,
3114.96,994.5,2092.8,494.72,2569.57,3394.92,1888.5,1303.16,2922.96,227.25,701.72,254.27,170.41,124.69,444.82,811.71,327.66,112.56,
5183.96,1545.7,3373.91,628.3,2733.19,3558.17,1555.99,1248.13,3160.69,258.97,760.83,265.81,195.92,134.56,468.09,853.15,368.86,132.26,
6247.75,1872.3,3741.04,635.67,2680.18,3546.86,1263.29,1117.82,2926.48,244.29,746.86,263.5,194.1,138.15,465.4,849.49,362.98,144.45,
8770.11,2805.01,4699.0,1194.88,2824.6,3608.34,937.51,1235.97,3420.66,334.72,778.02,256.12,199.57,149.81,477.04,789.77,367.55,203.55,
8713.23,2800.11,4831.89,1063.14,2853.79,3564.53,868.93,1054.11,3085.74,335.66,727.51,242.73,198.66,152.5,468.98,799.52,373.44,205.43,
8652.1,2810.9,4752.54,1196.72,2836.13,3527.78,865.87,1151.99,3226.27,389.16,677.01,230.74,197.75,148.91,468.09,737.37,368.86,207.3,
8567.2,2859.93,4851.97,1412.3,2876.07,3550.39,894.65,1321.69,3544.8,508.47,569.54,227.5,204.13,145.33,457.35,664.24,368.86,210.12,
8467.87,2739.3,4704.74,1412.3,2823.07,3475.48,1034.27,1498.34,3658.39,488.11,634.02,247.81,195.92,140.84,465.4,697.15,361.67,199.8,
8587.58,2642.2,4798.43,1028.13,2878.38,3599.86,1029.98,1227.28,3389.05,371.65,768.35,265.81,198.66,148.02,481.51,859.25,370.17,190.42,
7455.02,2221.45,4581.41,871.51,2796.95,3544.03,1241.24,1255.08,3316.44,286.43,783.39,265.35,196.84,141.74,475.25,850.71,368.86,166.97,
7208.81,2148.87,4612.0,747.14,2713.98,3536.97,1159.8,1125.93,2993.23,250.45,755.45,262.58,192.28,140.84,471.67,844.62,365.59,161.34,
6990.62,2091.99,4286.94,856.77,2730.12,3466.3,1324.52,1297.94,3266.08,304.42,755.45,258.88,192.28,137.25,460.93,831.21,356.44,160.4,
7947.44,2381.32,4585.23,737.01,2728.58,3486.79,952.21,977.66,2701.63,274.12,764.05,254.73,191.37,145.33,465.4,829.99,361.67,177.29,
7525.49,2211.64,4550.81,580.4,2683.26,3500.93,947.92,867.61,2453.37,247.61,757.6,258.42,192.28,146.22,465.4,838.53,363.63,167.91,
7792.92,2294.03,4534.56,576.71,2664.82,3504.46,905.67,810.27,2356.17,241.92,754.38,253.81,192.28,148.02,458.24,834.87,362.32,173.53,
7820.09,2306.78,4565.15,559.21,2672.5,3512.94,895.26,777.84,2308.16,240.03,755.45,253.35,193.19,148.91,458.24,837.31,366.9,174.47,
8007.72,2358.76,4597.66,573.95,2688.63,3523.54,888.53,767.41,2319.87,241.45,754.38,253.81,194.1,149.81,458.24,838.53,367.55,177.29,
7998.38,2344.05,4580.45,509.46,2668.66,3509.41,874.44,689.8,2139.53,236.72,749.0,249.66,194.1,149.81,453.77,836.09,366.9,176.35,
7583.22,2199.87,4499.19,469.84,2634.86,3503.75,895.26,715.29,2138.35,235.77,743.63,255.19,193.19,148.02,453.77,840.96,366.9,166.97,
8035.73,2386.22,4622.52,579.47,2690.94,3522.83,884.24,759.88,2305.82,239.08,755.45,252.42,194.1,149.81,457.35,840.96,368.86,179.16,
7279.28,2118.47,4555.59,291.12,2648.69,3498.1,879.34,578.02,1576.25,232.46,745.78,250.12,195.01,149.81,446.61,842.18,370.82,158.52,
7407.48,2139.07,4606.26,267.17,2664.82,3529.19,887.91,564.7,1343.21,228.2,750.08,242.73,196.84,151.6,434.97,853.15,379.98,158.52,
7813.3,2277.36,4577.58,301.25,2645.62,3542.62,880.56,568.18,1532.92,227.25,750.08,239.96,196.84,153.4,430.5,851.93,375.4,169.78,
8089.22,2372.49,4614.87,358.37,2676.34,3536.26,873.83,575.13,1705.06,230.56,759.75,237.66,196.84,153.4,436.76,848.28,376.06,179.16,
8071.39,2366.61,4671.28,300.33,2692.48,3527.78,876.89,558.91,1452.11,228.67,761.9,226.58,197.75,153.4,426.92,851.93,382.6,177.29,
8040.83,2356.8,4653.11,323.36,2685.56,3542.62,880.56,569.33,1600.84,230.56,761.9,236.27,198.66,153.4,436.76,853.15,378.67,177.29,
8068.84,2394.07,4699.0,336.26,2696.32,3505.17,869.54,560.65,1571.56,228.67,772.65,226.58,195.92,153.4,425.13,842.18,383.25,181.04,
8163.08,2428.39,4791.74,262.56,2712.45,3534.14,887.91,550.22,1069.18,226.3,775.87,194.28,200.48,156.09,412.6,859.25,389.79,179.16,
8071.39,2319.53,4677.97,260.72,2684.03,3524.25,885.46,552.54,1120.7,223.46,759.75,210.89,198.66,154.3,412.6,850.71,385.87,171.66,
8588.43,2573.55,4841.45,256.11,2683.26,3521.42,898.32,547.33,851.36,220.15,767.27,149.05,204.13,158.78,396.49,861.68,392.41,189.48,
9536.75,3076.69,5907.45,249.66,2508.11,3751.8,956.5,554.85,437.98,207.84,508.29,52.15,218.71,172.24,350.84,795.87,429.69,211.05,
7563.69,2231.26,4702.83,222.02,2362.16,3264.89,826.68,495.78,405.19,192.21,718.92,103.37,179.52,146.22,333.84,792.21,375.4,166.03,
6656.97,2011.57,4042.19,206.36,2083.31,3004.12,759.93,465.08,408.7,175.64,640.47,120.44,164.03,133.66,297.14,722.74,337.47,156.65,
3462.2,1200.47,2781.16,133.58,1531.75,1809.82,543.16,345.77,275.2,143.92,454.56,106.14,93.86,81.63,217.49,435.11,253.76,119.13,
2466.33,952.33,1642.5,116.08,947.17,1481.92,509.48,346.93,224.84,115.52,279.4,99.68,71.99,67.28,138.73,372.95,168.74,102.24,
7871.88,2296.97,4681.79,265.32,2682.49,3554.63,886.69,557.75,1231.95,220.62,758.68,224.27,199.57,155.19,410.81,871.43,384.56,168.84,
7843.86,2276.37,4652.16,280.98,2688.63,3547.57,885.46,564.7,1421.67,225.35,765.12,238.12,198.66,153.4,434.08,848.28,381.94,167.91,
7666.42,2206.74,4645.46,358.37,2705.53,3575.83,898.94,620.88,1904.14,236.72,772.65,259.81,199.57,151.6,418.86,750.77,378.67,164.15,
7950.83,2300.89,4613.91,385.09,2702.46,3548.27,881.18,602.93,1874.87,235.3,766.2,248.73,196.84,151.6,437.66,788.56,377.36,173.53,
8050.16,2324.43,4616.78,432.07,2686.33,3551.1,883.63,630.15,1996.66,236.24,765.12,251.5,196.84,151.6,454.66,851.93,373.44,173.53,
7876.97,2300.89,4600.53,435.76,2688.63,3546.15,882.4,635.36,2007.2,236.72,765.12,251.5,196.84,151.6,451.08,848.28,374.75,172.6,
8231.0,2430.36,4680.84,529.73,2697.85,3532.02,874.44,674.75,2164.12,235.77,762.97,248.73,195.92,151.6,450.19,840.96,373.44,182.91,
7904.14,2293.05,4597.66,470.77,2692.48,3536.26,891.59,680.54,2128.99,237.19,765.12,254.73,195.92,150.71,456.45,845.84,372.13,171.66,
8258.17,2419.57,4633.03,516.83,2707.07,3544.03,876.89,662.58,2157.09,237.19,767.27,250.58,196.84,152.5,449.29,847.06,375.4,181.98,
7976.3,2314.62,4620.61,407.2,2677.88,3546.86,881.79,613.93,1926.39,234.35,766.2,250.12,197.75,152.5,447.5,849.49,374.09,173.53,
8189.4,2383.28,4583.32,441.28,2666.36,3535.55,873.22,611.04,1954.5,232.93,765.12,244.58,196.84,152.5,442.13,847.06,372.79,179.16,
8110.44,2365.63,4647.37,435.76,2677.88,3528.49,873.83,612.77,1945.13,233.4,764.05,245.04,196.84,152.5,444.82,845.84,372.79,178.22,
8146.95,2385.24,4538.39,412.73,2660.21,3503.75,868.32,589.03,1843.25,232.93,758.68,238.58,195.92,152.5,437.66,839.74,372.13,181.04,
7844.71,2325.41,4538.39,378.64,2661.75,3411.18,848.11,568.18,1674.61,231.51,757.6,227.97,190.46,148.91,437.66,817.81,370.17,179.16,
6693.47,2042.95,4076.61,527.88,2428.22,3122.14,891.59,857.19,2032.96,222.04,683.45,228.89,172.23,131.87,407.23,744.68,338.78,160.4,
308.18,116.71,989.52,78.31,763.57,716.58,524.79,259.47,64.41,100.84,224.59,45.22,11.85,25.12,127.99,213.29,130.15,43.15,
295.45,78.46,137.67,73.7,162.09,298.93,403.54,231.67,55.04,86.16,31.16,12.0,10.94,12.56,18.8,87.75,39.89,41.27,
296.3,77.48,138.63,74.62,163.62,298.22,404.15,232.83,55.04,86.64,29.01,12.0,10.94,12.56,18.8,86.53,39.89,42.21,
298.0,78.46,139.58,74.62,164.39,298.93,403.54,232.25,56.21,86.64,29.01,12.0,10.94,12.56,18.8,86.53,39.89,42.21,
300.54,79.44,140.54,76.46,166.7,301.76,404.77,233.99,65.58,88.53,29.01,12.46,10.94,12.56,19.69,86.53,40.55,42.21,
301.39,80.42,142.45,77.39,168.23,303.17,405.99,235.15,59.72,87.59,32.24,12.46,10.94,12.56,19.69,86.53,40.55,42.21,
303.09,80.42,144.36,77.39,169.77,304.58,407.22,235.73,60.9,88.06,31.16,12.92,10.94,12.56,19.69,87.75,41.2,42.21,
303.94,82.38,147.23,79.23,173.61,310.94,409.05,238.04,69.09,89.48,34.39,13.84,11.85,13.46,20.59,87.75,41.2,42.21,
307.34,85.33,150.1,82.91,176.68,315.18,414.56,242.68,80.8,90.9,35.46,14.31,12.76,13.46,21.48,90.19,41.86,43.15,
309.88,86.31,155.84,81.99,180.52,319.42,415.18,243.26,84.32,91.85,37.61,14.77,12.76,13.46,22.38,90.19,43.16,43.15,
303.94,83.37,149.14,80.15,173.61,313.77,413.95,240.94,83.15,90.43,35.46,14.31,11.85,13.46,20.59,87.75,41.86,43.15,
303.09,86.31,143.41,90.28,169.77,306.0,413.34,242.68,330.24,89.01,32.24,12.92,15.49,13.46,20.59,86.53,40.55,42.21,
309.88,119.65,171.13,127.13,195.12,380.9,485.6,301.17,654.62,127.83,60.18,21.23,22.78,17.94,33.12,87.75,46.43,45.96,
302.24,90.23,145.32,84.76,172.07,363.24,467.84,262.95,128.82,94.69,37.61,22.61,13.67,15.25,21.48,87.75,41.2,44.09,
304.79,92.19,152.97,96.73,182.83,422.6,481.92,289.59,380.59,111.73,54.81,32.3,18.23,17.04,27.75,87.75,43.82,45.96,
303.94,84.35,143.41,87.52,172.07,319.42,431.71,250.21,112.42,92.32,32.24,14.31,11.85,13.46,21.48,85.32,40.55,42.21,
305.64,86.31,147.23,86.6,174.38,335.68,442.12,250.79,141.7,93.27,34.39,16.61,12.76,13.46,20.59,85.32,41.2,43.15,
306.49,84.35,146.28,81.99,174.38,325.78,443.96,251.94,108.91,96.11,33.31,15.23,11.85,13.46,20.59,85.32,41.2,43.15,
309.03,86.31,145.32,87.52,177.45,324.37,442.12,258.89,299.79,98.95,34.39,14.77,15.49,14.35,23.27,85.32,41.2,44.09,
